"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"M5Model_Dresslar.nlogo"
"randotime"
"04/20/2025 08:42:55:619 -1000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-50","50","-50","50"
"run_number","Randos?","weirdness","farm_cost","fission_energy","swidden_radius","the_min_fertility","move_rate","step","count_households","mean_fission_rate","mean_farm_dist","mean_min_fertility","mean_move_threshold","mean_vegetation"
"6","true","80","3","150","12","80","50","17000","94","1.4709422466344755","18.79787234042553","0.5054612589780931","42.17421035099362","45.775022056661115"
"4","true","80","3","150","12","80","50","18500","97","1.4366235981642637","17.072164948453608","0.5430001501118257","41.429295418595494","45.5133810410744"
"5","true","80","3","150","12","80","50","16500","96","1.5101706416323306","15.947916666666666","0.5658187744748405","42.706769590371174","45.188314871091066"
"3","true","80","3","150","12","80","50","19000","89","1.3522880433501259","16.921348314606742","0.50411106864243","40.0206720237567","45.54367218900108"
"1","true","80","3","150","12","80","50","16000","83","1.4600141211455462","15.481927710843374","0.5041886844066821","39.62917350481141","45.88334477012058"
"2","true","80","3","150","12","80","50","18000","94","1.60206857917914","17.78723404255319","0.6122175462067656","44.070385889147026","45.367120870502895"
"6","true","80","3","150","12","80","50","17500","84","1.5306273223068616","18.80952380952381","0.5107669532132624","42.82908080823471","45.71502793843741"
"4","true","80","3","150","12","80","50","19000","105","1.4252356122888619","16.6","0.5203040909741403","40.1813380368438","45.30761690030389"
"5","true","80","3","150","12","80","50","17000","101","1.5049970257669998","16.722772277227723","0.5363453306601115","42.176083251420906","45.16851289089305"
"3","true","80","3","150","12","80","50","19500","89","1.369353644665754","17.96629213483146","0.5239817750706555","39.02143074785288","45.26664052543868"
"2","true","80","3","150","12","80","50","18500","88","1.6113958030582034","17.579545454545453","0.6320386378975087","43.50822852569098","45.38555043623174"
"1","true","80","3","150","12","80","50","16500","91","1.3382907755430893","17.142857142857142","0.5171402015802105","38.94590309985119","45.830016665032836"
"6","true","80","3","150","12","80","50","18000","81","1.4577941415806341","17.308641975308642","0.49897335690644923","41.01362532180501","45.718851093030096"
"4","true","80","3","150","12","80","50","19500","96","1.3878242071526754","15.947916666666666","0.5186200377059469","40.294214075755654","45.30006862072346"
"5","true","80","3","150","12","80","50","17500","106","1.5172976693329432","16.31132075471698","0.5289674870356751","41.895959983237624","45.029114792667386"
"3","true","80","3","150","12","80","50","20000","93","1.4669549141081275","17.806451612903224","0.544700918372956","40.88555754092416","45.23958435447505"
"2","true","80","3","150","12","80","50","19000","91","1.5495744423233804","16.736263736263737","0.5992681582622661","42.96711933954117","45.273012449759825"
"6","true","80","3","150","12","80","50","18500","88","1.519016518996988","16.204545454545453","0.49598907721118013","41.84715692266633","45.56641505734732"
"1","true","80","3","150","12","80","50","17000","87","1.3862763462689442","16.379310344827587","0.5135358810731697","41.53535330057938","45.70179394177041"
"4","true","80","3","150","12","80","50","20000","105","1.525430458616238","16.942857142857143","0.5096684694331512","42.308051580794896","45.21899813743751"
"5","true","80","3","150","12","80","50","18000","105","1.462890677539044","17.142857142857142","0.5485040023722522","40.99260790211231","44.914616214096654"
"3","true","80","3","150","12","80","50","20500","93","1.363978368428074","17.731182795698924","0.48322736424014545","40.77267489730083","45.18409959807862"
"2","true","80","3","150","12","80","50","19500","98","1.4403033877389255","17.255102040816325","0.5454778081196743","42.709386331920754","45.15135771002843"
"6","true","80","3","150","12","80","50","19000","85","1.552774411401466","17.152941176470588","0.47383798199953797","42.872249871918896","45.452602686011176"
"1","true","80","3","150","12","80","50","17500","92","1.4326827496111165","16.52173913043478","0.5462978237301549","42.602325678450946","45.69630428389374"
"4","true","80","3","150","12","80","50","20500","102","1.4825742385053724","17.245098039215687","0.5163023705725569","42.54816766483549","45.05862170375453"
"5","true","80","3","150","12","80","50","18500","110","1.3986753798419995","16.645454545454545","0.5497614932543015","40.85834311892145","44.85324968140378"
"3","true","80","3","150","12","80","50","21000","94","1.417610688470569","18.0531914893617","0.4671247190738531","38.781607054647026","45.07214978923635"
"2","true","80","3","150","12","80","50","20000","91","1.567547695942441","17.98901098901099","0.5409053558952996","42.802936888644254","45.15096559160867"
"6","true","80","3","150","12","80","50","19500","88","1.4515260430701444","17.78409090909091","0.5001999521851513","41.67287749334051","45.37094402509558"
"1","true","80","3","150","12","80","50","18000","90","1.5079162756982205","17.855555555555554","0.5137610959540793","41.25356692715343","45.569257915890596"
"4","true","80","3","150","12","80","50","21000","101","1.411329966106258","16.801980198019802","0.5508885717714085","40.594342014694995","45.05185766101363"
"5","true","80","3","150","12","80","50","19000","108","1.3079781426323964","15.101851851851851","0.5327541731028118","39.430279375620756","44.751592981080286"
"3","true","80","3","150","12","80","50","21500","95","1.515144275917776","17.821052631578947","0.5640405262993681","43.01712245770966","44.93088912851681"
"2","true","80","3","150","12","80","50","20500","91","1.5388520065329725","16.791208791208792","0.5164917182141463","42.84794706054282","45.13508479560827"
"6","true","80","3","150","12","80","50","20000","91","1.5858124293040528","17.10989010989011","0.5369019869475135","42.43148397561765","45.290167630624445"
"1","true","80","3","150","12","80","50","18500","100","1.4589294735592953","17.15","0.5270171464590171","40.33290829173254","45.52504656406235"
"4","true","80","3","150","12","80","50","21500","105","1.4104626411842776","17.514285714285716","0.5253043038259358","39.6214232026035","44.98568767767866"
"5","true","80","3","150","12","80","50","19500","109","1.4572445728746124","17.119266055045873","0.5197038537602221","42.430845356510936","44.68679541221449"
"3","true","80","3","150","12","80","50","22000","113","1.5682910523301927","17.893805309734514","0.5325740480034044","43.92531744541497","44.85324968140378"
"2","true","80","3","150","12","80","50","21000","96","1.4999109183576962","17.302083333333332","0.5150036594501947","41.24208904546612","45.03470248014901"
"6","true","80","3","150","12","80","50","20500","94","1.5326287125019955","16.861702127659573","0.5515936886006579","42.91171719090793","45.17978629546123"
"4","true","80","3","150","12","80","50","22000","111","1.3869909520808774","18.47747747747748","0.5584989963383217","40.05502356077458","44.830506813057546"
"1","true","80","3","150","12","80","50","19000","97","1.5442398724593605","17.298969072164947","0.556051860197035","42.63134630554103","45.293794726007256"
"5","true","80","3","150","12","80","50","20000","110","1.4884552413505192","15.772727272727273","0.5266330992102537","42.6660956630729","44.694931869424565"
"3","true","80","3","150","12","80","50","22500","100","1.6078532666545553","17.35","0.5523478831299691","44.08053230908249","44.791294971081264"
"2","true","80","3","150","12","80","50","21500","97","1.532178402405885","18.4020618556701","0.5135266754219011","41.7143340029506","45.025095578864814"
"6","true","80","3","150","12","80","50","21000","95","1.5325456894297549","17.810526315789474","0.5480686775469044","43.3967377557856","45.23027154200569"
"4","true","80","3","150","12","80","50","22500","112","1.474025219924234","17.330357142857142","0.5645603927630723","41.24498576895242","44.735614155474956"
"1","true","80","3","150","12","80","50","19500","96","1.4989880336870642","16.666666666666668","0.544019667231432","41.382266498531074","45.2011567493383"
"5","true","80","3","150","12","80","50","20500","112","1.3955611533159848","16.5","0.5067404662813458","40.92305158961759","44.34986766003333"
"6","true","80","3","150","12","80","50","21500","94","1.489445082769097","17.882978723404257","0.5030751281131398","42.02031512707895","45.09646113126164"
"3","true","80","3","150","12","80","50","23000","101","1.4360385729618863","17.722772277227723","0.4925974708545169","41.68831233553751","44.71708656014116"
"2","true","80","3","150","12","80","50","22000","100","1.4630172689858802","17.79","0.5507116811318638","42.56915837243775","44.997843348691305"
"4","true","80","3","150","12","80","50","23000","112","1.5122884020990115","17.116071428571427","0.5531518406160649","43.53514651463467","44.78178609940202"
"5","true","80","3","150","12","80","50","21000","116","1.3796356139413815","16.46551724137931","0.5182030340091689","40.540751924663326","44.27360062738947"
"1","true","80","3","150","12","80","50","20000","102","1.5019492340814058","18.5","0.523722433684286","40.600896338143514","45.06548377610038"
"6","true","80","3","150","12","80","50","22000","88","1.6001307443991926","16.897727272727273","0.5745778951345752","43.91861189598301","45.057935496519946"
"2","true","80","3","150","12","80","50","22500","91","1.4136387911944677","18.36263736263736","0.5387941455374136","40.99897368708469","44.97049308891285"
"3","true","80","3","150","12","80","50","23500","105","1.373292207138562","17.98095238095238","0.48083884786339787","41.494332557996856","44.66964023134987"
"4","true","80","3","150","12","80","50","23500","107","1.5309914812319037","16.738317757009344","0.5723796236378227","42.25264835237735","44.61150867562004"
"6","true","80","3","150","12","80","50","22500","99","1.614487789064989","17.363636363636363","0.5294704986781431","43.8668110361605","44.94500539162827"
"5","true","80","3","150","12","80","50","21500","108","1.4344431340900783","18.02777777777778","0.5274932531190236","42.15420597338031","44.341829232428196"
"1","true","80","3","150","12","80","50","20500","98","1.4236038865421128","17.367346938775512","0.5403941480719813","40.185188036306734","45.00941084207431"
"2","true","80","3","150","12","80","50","23000","89","1.4822280131644359","17.528089887640448","0.5962538591098322","42.07800250022335","45.01921380256837"
"3","true","80","3","150","12","80","50","24000","102","1.3762629659824375","17.49019607843137","0.48719516814581354","41.621014156263364","44.60484266248407"
"4","true","80","3","150","12","80","50","24000","111","1.5008245167020544","17.00900900900901","0.5577428634182424","42.23746413623703","44.53622193902559"
"6","true","80","3","150","12","80","50","23000","96","1.5269966318720192","18.697916666666668","0.5220237516132724","42.31578387928271","44.91098911871385"
"2","true","80","3","150","12","80","50","23500","101","1.4224425026835366","16.96039603960396","0.5638495854282718","41.217218012841734","44.97313988824625"
"5","true","80","3","150","12","80","50","22000","111","1.4612342507176301","17.405405405405407","0.5432110106259803","43.143309798527554","44.31781197921772"
"1","true","80","3","150","12","80","50","21000","100","1.3191779825818222","16.4","0.5784374445858476","38.60125997830949","44.98206058229585"
"3","true","80","3","150","12","80","50","24500","98","1.4282352277882895","18.96938775510204","0.5583837314385736","42.97462425856157","44.616508185472014"
"4","true","80","3","150","12","80","50","24500","113","1.399879110897415","17.168141592920353","0.5712452465799059","40.90235395655425","44.48720713655524"
"6","true","80","3","150","12","80","50","23500","102","1.5402137668901803","17.715686274509803","0.5245852968644348","42.149515116179906","44.78560925399471"
"2","true","80","3","150","12","80","50","24000","99","1.453123737970898","16.86868686868687","0.5787600941243451","40.86634532483398","44.83374179002059"
"5","true","80","3","150","12","80","50","22500","117","1.5127525729303255","17.64957264957265","0.5837399709925595","43.06927880542598","44.22399764728948"
"1","true","80","3","150","12","80","50","21500","99","1.4276144281818677","17.707070707070706","0.5210520306246732","40.880496929153985","44.91451818449172"
"3","true","80","3","150","12","80","50","25000","103","1.3742691242728162","18.40776699029126","0.5632817814093364","40.455438140374184","44.461131261641015"
"6","true","80","3","150","12","80","50","24000","102","1.4759075488123625","17.892156862745097","0.497981118906627","43.43310542851322","44.79227526713068"
"4","true","80","3","150","12","80","50","25000","117","1.4756973345382778","17.752136752136753","0.6082029044751011","41.825237754356166","44.39800019605921"
"2","true","80","3","150","12","80","50","24500","105","1.4174843055000135","16.98095238095238","0.5433568608290049","40.153515313004505","44.57543378100186"
"5","true","80","3","150","12","80","50","23000","114","1.4849831485990221","16.736842105263158","0.5255446480287512","41.448997826205215","44.06077835506323"
