altruistic_probability,selfish_probability,cost_of_altruism,benefit_from_altruism,disease,harshness,run_number,ticks,altruists,selfish,void,max_pink,max_green,max_black
0.26,0.26,0.75,0.0,1.0,0.0,4,9.0,0.0,1331.0,350.0,220.0,1339.0,722.0
0.26,0.26,0.75,0.0,1.0,0.0,5,7.0,0.0,1314.0,367.0,238.0,1314.0,731.0
0.26,0.26,0.75,0.0,1.0,0.0,6,6.0,0.0,1316.0,365.0,223.0,1316.0,731.0
0.26,0.26,0.75,0.0,1.0,0.0,7,7.0,0.0,1328.0,353.0,247.0,1328.0,708.0
0.26,0.26,0.75,0.0,1.0,0.0,8,8.0,0.0,1331.0,350.0,243.0,1331.0,742.0
0.26,0.26,0.75,0.0,1.0,0.0,9,10.0,0.0,1310.0,371.0,236.0,1324.0,744.0
0.26,0.26,0.75,0.0,1.0,0.25,0,6.0,0.0,1070.0,611.0,181.0,1070.0,946.0
0.26,0.26,0.75,0.0,1.0,0.25,1,7.0,0.0,1144.0,537.0,173.0,1144.0,934.0
0.26,0.26,0.75,0.0,1.0,0.25,2,7.0,0.0,1146.0,535.0,195.0,1146.0,910.0
0.26,0.26,0.75,0.0,1.0,0.25,3,5.0,0.0,1017.0,664.0,152.0,1017.0,943.0
0.26,0.26,0.75,0.0,1.0,0.25,4,7.0,0.0,1114.0,567.0,180.0,1140.0,884.0
0.26,0.26,0.75,0.0,1.0,0.25,5,6.0,0.0,1051.0,630.0,185.0,1051.0,889.0
0.26,0.26,0.75,0.0,1.0,0.25,6,6.0,0.0,1060.0,621.0,228.0,1060.0,902.0
0.26,0.26,0.75,0.0,1.0,0.25,7,6.0,0.0,1044.0,637.0,177.0,1044.0,925.0
0.26,0.26,0.75,0.0,1.0,0.25,8,6.0,0.0,1059.0,622.0,181.0,1059.0,911.0
0.26,0.26,0.75,0.0,1.0,0.25,9,7.0,0.0,1163.0,518.0,191.0,1163.0,868.0
0.26,0.26,0.75,0.0,1.0,0.5,0,5.0,0.0,679.0,1002.0,157.0,679.0,1055.0
0.26,0.26,0.75,0.0,1.0,0.5,1,6.0,0.0,710.0,971.0,148.0,710.0,1035.0
0.26,0.26,0.75,0.0,1.0,0.5,2,6.0,0.0,680.0,1001.0,161.0,680.0,1073.0
0.26,0.26,0.75,0.0,1.0,0.5,3,6.0,0.0,708.0,973.0,155.0,708.0,1037.0
0.26,0.26,0.75,0.0,1.0,0.5,4,7.0,0.0,687.0,994.0,170.0,687.0,1053.0
0.26,0.26,0.75,0.0,1.0,0.5,5,7.0,0.0,647.0,1034.0,159.0,647.0,1112.0
0.26,0.26,0.75,0.0,1.0,0.5,6,6.0,0.0,636.0,1045.0,176.0,636.0,1113.0
0.26,0.26,0.75,0.0,1.0,0.5,7,8.0,0.0,739.0,942.0,141.0,748.0,1035.0
0.26,0.26,0.75,0.0,1.0,0.5,8,5.0,0.0,642.0,1039.0,157.0,642.0,1086.0
0.26,0.26,0.75,0.0,1.0,0.5,9,7.0,0.0,753.0,928.0,168.0,753.0,1089.0
0.26,0.26,0.75,0.0,1.0,0.75,0,5.0,0.0,347.0,1334.0,137.0,465.0,1334.0
0.26,0.26,0.75,0.0,1.0,0.75,1,6.0,0.0,375.0,1306.0,125.0,478.0,1306.0
0.26,0.26,0.75,0.0,1.0,0.75,2,6.0,0.0,354.0,1327.0,152.0,463.0,1327.0
0.26,0.26,0.75,0.0,1.0,0.75,3,7.0,0.0,325.0,1356.0,145.0,450.0,1356.0
0.26,0.26,0.75,0.0,1.0,0.75,4,5.0,0.0,420.0,1261.0,155.0,477.0,1261.0
0.26,0.26,0.75,0.0,1.0,0.75,5,5.0,0.0,381.0,1300.0,126.0,475.0,1300.0
0.26,0.26,0.75,0.0,1.0,0.75,6,8.0,0.0,376.0,1305.0,141.0,467.0,1305.0
0.26,0.26,0.75,0.0,1.0,0.75,7,4.0,0.0,426.0,1255.0,146.0,485.0,1255.0
0.26,0.26,0.75,0.0,1.0,0.75,8,5.0,0.0,395.0,1286.0,138.0,468.0,1286.0
0.26,0.26,0.75,0.0,1.0,0.75,9,7.0,0.0,335.0,1346.0,143.0,489.0,1346.0
0.26,0.26,0.75,0.0,1.0,1.0,0,5.0,0.0,180.0,1501.0,105.0,421.0,1501.0
0.26,0.26,0.75,0.0,1.0,1.0,1,5.0,0.0,197.0,1484.0,132.0,407.0,1484.0
0.26,0.26,0.75,0.0,1.0,1.0,2,5.0,0.0,227.0,1454.0,119.0,418.0,1454.0
0.26,0.26,0.75,0.0,1.0,1.0,3,6.0,0.0,174.0,1507.0,117.0,443.0,1507.0
0.26,0.26,0.75,0.0,1.0,1.0,4,5.0,0.0,216.0,1465.0,114.0,414.0,1465.0
0.26,0.26,0.75,0.0,1.0,1.0,5,5.0,0.0,203.0,1478.0,111.0,399.0,1478.0
0.26,0.26,0.75,0.0,1.0,1.0,6,5.0,0.0,218.0,1463.0,139.0,426.0,1463.0
0.26,0.26,0.75,0.0,1.0,1.0,7,5.0,0.0,219.0,1462.0,136.0,405.0,1462.0
0.26,0.26,0.75,0.0,1.0,1.0,8,7.0,0.0,128.0,1553.0,130.0,445.0,1553.0
0.26,0.26,0.75,0.0,1.0,1.0,9,6.0,0.0,206.0,1475.0,111.0,477.0,1475.0
0.26,0.26,0.75,0.25,0.0,0.0,0,9.0,0.0,1681.0,0.0,563.0,1681.0,42.0
0.26,0.26,0.75,0.25,0.0,0.0,1,9.0,0.0,1681.0,0.0,592.0,1681.0,36.0
0.26,0.26,0.75,0.25,0.0,0.0,2,7.0,0.0,1681.0,0.0,579.0,1681.0,34.0
0.26,0.26,0.75,0.25,0.0,0.0,3,9.0,0.0,1681.0,0.0,570.0,1681.0,28.0
0.26,0.26,0.75,0.25,0.0,0.0,4,8.0,0.0,1681.0,0.0,513.0,1681.0,35.0
0.26,0.26,0.75,0.25,0.0,0.0,5,8.0,0.0,1681.0,0.0,543.0,1681.0,37.0
0.26,0.26,0.75,0.25,0.0,0.0,6,11.0,0.0,1681.0,0.0,583.0,1681.0,46.0
0.26,0.26,0.75,0.25,0.0,0.0,7,8.0,0.0,1681.0,0.0,546.0,1681.0,43.0
0.26,0.26,0.75,0.25,0.0,0.0,8,8.0,0.0,1681.0,0.0,593.0,1681.0,54.0
0.26,0.26,0.75,0.25,0.0,0.0,9,11.0,0.0,1681.0,0.0,531.0,1681.0,53.0
0.26,0.26,0.75,0.25,0.0,0.25,0,9.0,0.0,1681.0,0.0,322.0,1681.0,553.0
0.26,0.26,0.75,0.25,0.0,0.25,1,8.0,0.0,1681.0,0.0,361.0,1681.0,529.0
0.26,0.26,0.75,0.25,0.0,0.25,2,9.0,0.0,1681.0,0.0,376.0,1681.0,515.0
0.26,0.26,0.75,0.25,0.0,0.25,3,10.0,0.0,1681.0,0.0,361.0,1681.0,513.0
0.26,0.26,0.75,0.25,0.0,0.25,4,10.0,0.0,1681.0,0.0,363.0,1681.0,474.0
0.26,0.26,0.75,0.25,0.0,0.25,5,10.0,0.0,1681.0,0.0,345.0,1681.0,484.0
0.26,0.26,0.75,0.25,0.0,0.25,6,9.0,0.0,1681.0,0.0,400.0,1681.0,520.0
0.26,0.26,0.75,0.25,0.0,0.25,7,8.0,0.0,1681.0,0.0,374.0,1681.0,514.0
0.26,0.26,0.75,0.25,0.0,0.25,8,10.0,0.0,1681.0,0.0,376.0,1681.0,542.0
0.26,0.26,0.75,0.25,0.0,0.25,9,9.0,0.0,1681.0,0.0,349.0,1681.0,505.0
0.26,0.26,0.75,0.25,0.0,0.5,0,8.0,0.0,1618.0,63.0,285.0,1618.0,712.0
0.26,0.26,0.75,0.25,0.0,0.5,1,9.0,0.0,1646.0,35.0,309.0,1646.0,705.0
0.26,0.26,0.75,0.25,0.0,0.5,2,8.0,0.0,1632.0,49.0,295.0,1632.0,687.0
0.26,0.26,0.75,0.25,0.0,0.5,3,7.0,0.0,1567.0,114.0,291.0,1567.0,701.0
0.26,0.26,0.75,0.25,0.0,0.5,4,9.0,0.0,1645.0,36.0,294.0,1645.0,669.0
0.26,0.26,0.75,0.25,0.0,0.5,5,9.0,0.0,1670.0,11.0,285.0,1670.0,678.0
0.26,0.26,0.75,0.25,0.0,0.5,6,11.0,0.0,1666.0,15.0,303.0,1666.0,700.0
0.26,0.26,0.75,0.25,0.0,0.5,7,10.0,0.0,1665.0,16.0,272.0,1665.0,734.0
0.26,0.26,0.75,0.25,0.0,0.5,8,8.0,0.0,1614.0,67.0,287.0,1614.0,704.0
0.26,0.26,0.75,0.25,0.0,0.5,9,9.0,0.0,1642.0,39.0,286.0,1642.0,683.0
0.26,0.26,0.75,0.25,0.0,0.75,0,9.0,0.0,1277.0,404.0,226.0,1277.0,880.0
0.26,0.26,0.75,0.25,0.0,0.75,1,7.0,0.0,1207.0,474.0,221.0,1207.0,812.0
0.26,0.26,0.75,0.25,0.0,0.75,2,8.0,0.0,1188.0,493.0,242.0,1188.0,852.0
0.26,0.26,0.75,0.25,0.0,0.75,3,7.0,0.0,1241.0,440.0,252.0,1241.0,849.0
0.26,0.26,0.75,0.25,0.0,0.75,4,7.0,0.0,1149.0,532.0,244.0,1149.0,868.0
0.26,0.26,0.75,0.25,0.0,0.75,5,8.0,0.0,1170.0,511.0,224.0,1170.0,873.0
0.26,0.26,0.75,0.25,0.0,0.75,6,10.0,0.0,1296.0,385.0,259.0,1296.0,828.0
0.26,0.26,0.75,0.25,0.0,0.75,7,8.0,0.0,1225.0,456.0,223.0,1225.0,877.0
0.26,0.26,0.75,0.25,0.0,0.75,8,8.0,0.0,1199.0,482.0,237.0,1199.0,851.0
0.26,0.26,0.75,0.25,0.0,0.75,9,15.0,0.0,1491.0,190.0,262.0,1491.0,935.0
0.26,0.26,0.75,0.25,0.0,1.0,0,8.0,0.0,541.0,1140.0,204.0,559.0,1143.0
0.26,0.26,0.75,0.25,0.0,1.0,1,7.0,0.0,681.0,1000.0,235.0,681.0,1045.0
0.26,0.26,0.75,0.25,0.0,1.0,2,7.0,0.0,584.0,1097.0,211.0,618.0,1097.0
0.26,0.26,0.75,0.25,0.0,1.0,3,6.0,0.0,571.0,1110.0,187.0,571.0,1110.0
0.26,0.26,0.75,0.25,0.0,1.0,4,8.0,0.0,517.0,1164.0,204.0,554.0,1166.0
0.26,0.26,0.75,0.25,0.0,1.0,5,6.0,0.0,683.0,998.0,206.0,683.0,1017.0
0.26,0.26,0.75,0.25,0.0,1.0,6,7.0,0.0,610.0,1071.0,192.0,622.0,1071.0
0.26,0.26,0.75,0.25,0.0,1.0,7,7.0,0.0,612.0,1069.0,214.0,667.0,1069.0
0.26,0.26,0.75,0.25,0.0,1.0,8,6.0,0.0,620.0,1061.0,182.0,620.0,1076.0
0.26,0.26,0.75,0.25,0.0,1.0,9,8.0,0.0,573.0,1108.0,216.0,573.0,1146.0
0.26,0.26,0.75,0.25,0.25,0.0,0,10.0,0.0,1599.0,82.0,407.0,1599.0,303.0
0.26,0.26,0.75,0.25,0.25,0.0,1,9.0,0.0,1608.0,73.0,440.0,1608.0,289.0
0.26,0.26,0.75,0.25,0.25,0.0,2,10.0,0.0,1605.0,76.0,461.0,1609.0,295.0
0.26,0.26,0.75,0.25,0.25,0.0,3,10.0,0.0,1600.0,81.0,466.0,1603.0,279.0
0.26,0.26,0.75,0.25,0.25,0.0,4,11.0,0.0,1582.0,99.0,420.0,1601.0,306.0
0.26,0.26,0.75,0.25,0.25,0.0,5,10.0,0.0,1599.0,82.0,469.0,1609.0,315.0
0.26,0.26,0.75,0.25,0.25,0.0,6,9.0,0.0,1586.0,95.0,463.0,1600.0,289.0
0.26,0.26,0.75,0.25,0.25,0.0,7,10.0,0.0,1583.0,98.0,475.0,1602.0,322.0
0.26,0.26,0.75,0.25,0.25,0.0,8,9.0,0.0,1591.0,90.0,469.0,1604.0,287.0
0.26,0.26,0.75,0.25,0.25,0.0,9,9.0,0.0,1598.0,83.0,429.0,1603.0,307.0
0.26,0.26,0.75,0.25,0.25,0.25,0,8.0,0.0,1554.0,127.0,331.0,1562.0,600.0
0.26,0.26,0.75,0.25,0.25,0.25,1,10.0,0.0,1565.0,116.0,345.0,1575.0,626.0
0.26,0.26,0.75,0.25,0.25,0.25,2,11.0,0.0,1548.0,133.0,335.0,1553.0,638.0
0.26,0.26,0.75,0.25,0.25,0.25,3,8.0,0.0,1549.0,132.0,349.0,1549.0,568.0
0.26,0.26,0.75,0.25,0.25,0.25,4,10.0,0.0,1562.0,119.0,334.0,1562.0,579.0
0.26,0.26,0.75,0.25,0.25,0.25,5,8.0,0.0,1557.0,124.0,351.0,1557.0,682.0
0.26,0.26,0.75,0.25,0.25,0.25,6,9.0,0.0,1556.0,125.0,346.0,1561.0,606.0
0.26,0.26,0.75,0.25,0.25,0.25,7,9.0,0.0,1561.0,120.0,336.0,1575.0,567.0
0.26,0.26,0.75,0.25,0.25,0.25,8,9.0,0.0,1556.0,125.0,375.0,1556.0,617.0
0.26,0.26,0.75,0.25,0.25,0.25,9,10.0,0.0,1571.0,110.0,359.0,1573.0,577.0
0.26,0.26,0.75,0.25,0.25,0.5,0,8.0,0.0,1366.0,315.0,260.0,1366.0,768.0
0.26,0.26,0.75,0.25,0.25,0.5,1,11.0,0.0,1437.0,244.0,275.0,1437.0,843.0
0.26,0.26,0.75,0.25,0.25,0.5,2,7.0,0.0,1355.0,326.0,288.0,1355.0,782.0
0.26,0.26,0.75,0.25,0.25,0.5,3,10.0,0.0,1417.0,264.0,264.0,1417.0,790.0
0.26,0.26,0.75,0.25,0.25,0.5,4,7.0,0.0,1318.0,363.0,239.0,1318.0,825.0
0.26,0.26,0.75,0.25,0.25,0.5,5,8.0,0.0,1398.0,283.0,253.0,1398.0,823.0
0.26,0.26,0.75,0.25,0.25,0.5,6,9.0,0.0,1384.0,297.0,227.0,1384.0,783.0
0.26,0.26,0.75,0.25,0.25,0.5,7,8.0,0.0,1414.0,267.0,211.0,1414.0,772.0
0.26,0.26,0.75,0.25,0.25,0.5,8,7.0,0.0,1381.0,300.0,292.0,1381.0,749.0
0.26,0.26,0.75,0.25,0.25,0.5,9,10.0,0.0,1441.0,240.0,266.0,1441.0,822.0
0.26,0.26,0.75,0.25,0.25,0.75,0,8.0,0.0,913.0,768.0,182.0,915.0,932.0
0.26,0.26,0.75,0.25,0.25,0.75,1,7.0,0.0,899.0,782.0,209.0,899.0,904.0
0.26,0.26,0.75,0.25,0.25,0.75,2,6.0,0.0,859.0,822.0,238.0,859.0,900.0
0.26,0.26,0.75,0.25,0.25,0.75,3,7.0,0.0,886.0,795.0,187.0,886.0,920.0
0.26,0.26,0.75,0.25,0.25,0.75,4,8.0,0.0,863.0,818.0,207.0,863.0,950.0
0.26,0.26,0.75,0.25,0.25,0.75,5,8.0,0.0,927.0,754.0,227.0,927.0,906.0
0.26,0.26,0.75,0.25,0.25,0.75,6,7.0,0.0,755.0,926.0,199.0,755.0,951.0
0.26,0.26,0.75,0.25,0.25,0.75,7,10.0,0.0,886.0,795.0,214.0,886.0,950.0
0.26,0.26,0.75,0.25,0.25,0.75,8,7.0,0.0,884.0,797.0,214.0,884.0,926.0
0.26,0.26,0.75,0.25,0.25,0.75,9,7.0,0.0,855.0,826.0,226.0,855.0,928.0
0.26,0.26,0.75,0.25,0.25,1.0,0,6.0,0.0,540.0,1141.0,221.0,561.0,1141.0
0.26,0.26,0.75,0.25,0.25,1.0,1,8.0,0.0,379.0,1302.0,189.0,533.0,1302.0
0.26,0.26,0.75,0.25,0.25,1.0,2,7.0,0.0,379.0,1302.0,179.0,533.0,1302.0
0.26,0.26,0.75,0.25,0.25,1.0,3,8.0,0.0,408.0,1273.0,218.0,472.0,1273.0
0.26,0.26,0.75,0.25,0.25,1.0,4,6.0,0.0,483.0,1198.0,211.0,554.0,1198.0
0.26,0.26,0.75,0.25,0.25,1.0,5,7.0,0.0,456.0,1225.0,203.0,513.0,1225.0
0.26,0.26,0.75,0.25,0.25,1.0,6,8.0,0.0,409.0,1272.0,217.0,558.0,1272.0
0.26,0.26,0.75,0.25,0.25,1.0,7,9.0,0.0,422.0,1259.0,208.0,529.0,1259.0
0.26,0.26,0.75,0.25,0.25,1.0,8,6.0,0.0,432.0,1249.0,210.0,484.0,1249.0
0.26,0.26,0.75,0.25,0.25,1.0,9,8.0,0.0,372.0,1309.0,216.0,503.0,1309.0
0.26,0.26,0.75,0.25,0.5,0.0,0,10.0,0.0,1493.0,188.0,387.0,1511.0,440.0
0.26,0.26,0.75,0.25,0.5,0.0,1,9.0,0.0,1503.0,178.0,385.0,1528.0,451.0
0.26,0.26,0.75,0.25,0.5,0.0,2,11.0,0.0,1503.0,178.0,445.0,1517.0,470.0
0.26,0.26,0.75,0.25,0.5,0.0,3,11.0,0.0,1503.0,178.0,378.0,1506.0,450.0
0.26,0.26,0.75,0.25,0.5,0.0,4,9.0,0.0,1528.0,153.0,403.0,1528.0,433.0
0.26,0.26,0.75,0.25,0.5,0.0,5,9.0,0.0,1490.0,191.0,357.0,1508.0,460.0
0.26,0.26,0.75,0.25,0.5,0.0,6,9.0,0.0,1496.0,185.0,378.0,1521.0,455.0
0.26,0.26,0.75,0.25,0.5,0.0,7,10.0,0.0,1499.0,182.0,447.0,1505.0,415.0
0.26,0.26,0.75,0.25,0.5,0.0,8,9.0,0.0,1515.0,166.0,428.0,1515.0,488.0
0.26,0.26,0.75,0.25,0.5,0.0,9,13.0,0.0,1510.0,171.0,409.0,1518.0,431.0
0.26,0.26,0.75,0.25,0.5,0.25,0,8.0,0.0,1425.0,256.0,264.0,1425.0,728.0
0.26,0.26,0.75,0.25,0.5,0.25,1,8.0,0.0,1436.0,245.0,306.0,1436.0,713.0
0.26,0.26,0.75,0.25,0.5,0.25,2,8.0,0.0,1425.0,256.0,303.0,1425.0,659.0
0.26,0.26,0.75,0.25,0.5,0.25,3,9.0,0.0,1405.0,276.0,286.0,1405.0,746.0
0.26,0.26,0.75,0.25,0.5,0.25,4,9.0,0.0,1435.0,246.0,263.0,1435.0,677.0
0.26,0.26,0.75,0.25,0.5,0.25,5,9.0,0.0,1411.0,270.0,282.0,1411.0,725.0
0.26,0.26,0.75,0.25,0.5,0.25,6,10.0,0.0,1429.0,252.0,279.0,1445.0,720.0
0.26,0.26,0.75,0.25,0.5,0.25,7,14.0,0.0,1431.0,250.0,277.0,1467.0,729.0
0.26,0.26,0.75,0.25,0.5,0.25,8,11.0,0.0,1433.0,248.0,302.0,1458.0,689.0
0.26,0.26,0.75,0.25,0.5,0.25,9,8.0,0.0,1425.0,256.0,263.0,1425.0,708.0
0.26,0.26,0.75,0.25,0.5,0.5,0,9.0,0.0,1165.0,516.0,246.0,1165.0,869.0
0.26,0.26,0.75,0.25,0.5,0.5,1,8.0,0.0,1078.0,603.0,246.0,1078.0,880.0
0.26,0.26,0.75,0.25,0.5,0.5,2,7.0,0.0,1097.0,584.0,244.0,1097.0,859.0
0.26,0.26,0.75,0.25,0.5,0.5,3,10.0,0.0,1227.0,454.0,248.0,1227.0,816.0
0.26,0.26,0.75,0.25,0.5,0.5,4,8.0,0.0,1181.0,500.0,213.0,1181.0,874.0
0.26,0.26,0.75,0.25,0.5,0.5,5,11.0,0.0,1258.0,423.0,198.0,1258.0,857.0
0.26,0.26,0.75,0.25,0.5,0.5,6,8.0,0.0,1194.0,487.0,216.0,1194.0,873.0
0.26,0.26,0.75,0.25,0.5,0.5,7,11.0,0.0,1166.0,515.0,229.0,1167.0,879.0
0.26,0.26,0.75,0.25,0.5,0.5,8,11.0,0.0,1200.0,481.0,244.0,1200.0,878.0
0.26,0.26,0.75,0.25,0.5,0.5,9,8.0,0.0,1119.0,562.0,206.0,1119.0,851.0
0.26,0.26,0.75,0.25,0.5,0.75,0,7.0,0.0,589.0,1092.0,227.0,609.0,1099.0
0.26,0.26,0.75,0.25,0.5,0.75,1,7.0,0.0,672.0,1009.0,197.0,672.0,1031.0
0.26,0.26,0.75,0.25,0.5,0.75,2,7.0,0.0,635.0,1046.0,219.0,656.0,1046.0
0.26,0.26,0.75,0.25,0.5,0.75,3,7.0,0.0,596.0,1085.0,217.0,605.0,1085.0
0.26,0.26,0.75,0.25,0.5,0.75,4,6.0,0.0,646.0,1035.0,208.0,690.0,1035.0
0.26,0.26,0.75,0.25,0.5,0.75,5,8.0,0.0,717.0,964.0,198.0,717.0,1030.0
0.26,0.26,0.75,0.25,0.5,0.75,6,8.0,0.0,764.0,917.0,211.0,764.0,1000.0
0.26,0.26,0.75,0.25,0.5,0.75,7,7.0,0.0,718.0,963.0,212.0,718.0,1045.0
0.26,0.26,0.75,0.25,0.5,0.75,8,6.0,0.0,577.0,1104.0,199.0,602.0,1113.0
0.26,0.26,0.75,0.25,0.5,0.75,9,7.0,0.0,564.0,1117.0,206.0,577.0,1117.0
0.26,0.26,0.75,0.25,0.5,1.0,0,6.0,0.0,359.0,1322.0,188.0,466.0,1322.0
0.26,0.26,0.75,0.25,0.5,1.0,1,6.0,0.0,326.0,1355.0,157.0,481.0,1355.0
0.26,0.26,0.75,0.25,0.5,1.0,2,7.0,0.0,356.0,1325.0,179.0,490.0,1325.0
0.26,0.26,0.75,0.25,0.5,1.0,3,6.0,0.0,367.0,1314.0,185.0,485.0,1314.0
0.26,0.26,0.75,0.25,0.5,1.0,4,6.0,0.0,274.0,1407.0,197.0,447.0,1407.0
0.26,0.26,0.75,0.25,0.5,1.0,5,7.0,0.0,277.0,1404.0,165.0,492.0,1404.0
0.26,0.26,0.75,0.25,0.5,1.0,6,6.0,0.0,293.0,1388.0,198.0,489.0,1388.0
0.26,0.26,0.75,0.25,0.5,1.0,7,8.0,0.0,307.0,1374.0,174.0,486.0,1374.0
0.26,0.26,0.75,0.25,0.5,1.0,8,5.0,0.0,318.0,1363.0,198.0,459.0,1363.0
0.26,0.26,0.75,0.25,0.5,1.0,9,9.0,0.0,220.0,1461.0,179.0,493.0,1461.0
0.26,0.26,0.75,0.25,0.75,0.0,0,9.0,0.0,1403.0,278.0,336.0,1417.0,549.0
0.26,0.26,0.75,0.25,0.75,0.0,1,10.0,0.0,1439.0,242.0,339.0,1439.0,588.0
0.26,0.26,0.75,0.25,0.75,0.0,2,8.0,0.0,1422.0,259.0,330.0,1422.0,567.0
0.26,0.26,0.75,0.25,0.75,0.0,3,8.0,0.0,1443.0,238.0,284.0,1454.0,601.0
0.26,0.26,0.75,0.25,0.75,0.0,4,10.0,0.0,1423.0,258.0,327.0,1425.0,571.0
0.26,0.26,0.75,0.25,0.75,0.0,5,11.0,0.0,1417.0,264.0,342.0,1421.0,574.0
0.26,0.26,0.75,0.25,0.75,0.0,6,9.0,0.0,1428.0,253.0,368.0,1434.0,573.0
0.26,0.26,0.75,0.25,0.75,0.0,7,10.0,0.0,1417.0,264.0,336.0,1431.0,618.0
0.26,0.26,0.75,0.25,0.75,0.0,8,8.0,0.0,1438.0,243.0,318.0,1438.0,607.0
0.26,0.26,0.75,0.25,0.75,0.0,9,9.0,0.0,1431.0,250.0,335.0,1431.0,562.0
0.26,0.26,0.75,0.25,0.75,0.25,0,9.0,0.0,1268.0,413.0,260.0,1268.0,813.0
0.26,0.26,0.75,0.25,0.75,0.25,1,8.0,0.0,1292.0,389.0,240.0,1292.0,785.0
0.26,0.26,0.75,0.25,0.75,0.25,2,9.0,0.0,1299.0,382.0,270.0,1320.0,736.0
0.26,0.26,0.75,0.25,0.75,0.25,3,7.0,0.0,1266.0,415.0,275.0,1266.0,757.0
0.26,0.26,0.75,0.25,0.75,0.25,4,8.0,0.0,1278.0,403.0,243.0,1278.0,775.0
0.26,0.26,0.75,0.25,0.75,0.25,5,10.0,0.0,1283.0,398.0,287.0,1290.0,772.0
0.26,0.26,0.75,0.25,0.75,0.25,6,9.0,0.0,1283.0,398.0,299.0,1304.0,773.0
0.26,0.26,0.75,0.25,0.75,0.25,7,9.0,0.0,1262.0,419.0,221.0,1262.0,829.0
0.26,0.26,0.75,0.25,0.75,0.25,8,8.0,0.0,1272.0,409.0,258.0,1272.0,798.0
0.26,0.26,0.75,0.25,0.75,0.25,9,9.0,0.0,1283.0,398.0,253.0,1283.0,796.0
0.26,0.26,0.75,0.25,0.75,0.5,0,8.0,0.0,910.0,771.0,217.0,910.0,986.0
0.26,0.26,0.75,0.25,0.75,0.5,1,8.0,0.0,853.0,828.0,230.0,853.0,939.0
0.26,0.26,0.75,0.25,0.75,0.5,2,7.0,0.0,894.0,787.0,229.0,894.0,909.0
0.26,0.26,0.75,0.25,0.75,0.5,3,8.0,0.0,943.0,738.0,272.0,943.0,939.0
0.26,0.26,0.75,0.25,0.75,0.5,4,7.0,0.0,862.0,819.0,245.0,862.0,954.0
0.26,0.26,0.75,0.25,0.75,0.5,5,7.0,0.0,916.0,765.0,220.0,916.0,942.0
0.26,0.26,0.75,0.25,0.75,0.5,6,8.0,0.0,909.0,772.0,254.0,909.0,917.0
0.26,0.26,0.75,0.25,0.75,0.5,7,9.0,0.0,945.0,736.0,261.0,945.0,933.0
0.26,0.26,0.75,0.25,0.75,0.5,8,7.0,0.0,737.0,944.0,240.0,737.0,1011.0
0.26,0.26,0.75,0.25,0.75,0.5,9,7.0,0.0,896.0,785.0,222.0,896.0,889.0
0.26,0.26,0.75,0.25,0.75,0.75,0,5.0,0.0,444.0,1237.0,173.0,444.0,1242.0
0.26,0.26,0.75,0.25,0.75,0.75,1,8.0,0.0,438.0,1243.0,225.0,476.0,1243.0
0.26,0.26,0.75,0.25,0.75,0.75,2,8.0,0.0,468.0,1213.0,175.0,530.0,1213.0
0.26,0.26,0.75,0.25,0.75,0.75,3,9.0,0.0,443.0,1238.0,164.0,487.0,1259.0
0.26,0.26,0.75,0.25,0.75,0.75,4,7.0,0.0,475.0,1206.0,199.0,533.0,1206.0
0.26,0.26,0.75,0.25,0.75,0.75,5,6.0,0.0,435.0,1246.0,196.0,499.0,1246.0
0.26,0.26,0.75,0.25,0.75,0.75,6,6.0,0.0,530.0,1151.0,163.0,530.0,1154.0
0.26,0.26,0.75,0.25,0.75,0.75,7,8.0,0.0,461.0,1220.0,172.0,547.0,1220.0
0.26,0.26,0.75,0.25,0.75,0.75,8,7.0,0.0,510.0,1171.0,203.0,545.0,1171.0
0.26,0.26,0.75,0.25,0.75,0.75,9,7.0,0.0,444.0,1237.0,200.0,519.0,1237.0
0.26,0.26,0.75,0.25,0.75,1.0,0,6.0,0.0,262.0,1419.0,173.0,459.0,1419.0
0.26,0.26,0.75,0.25,0.75,1.0,1,7.0,0.0,221.0,1460.0,182.0,430.0,1460.0
0.26,0.26,0.75,0.25,0.75,1.0,2,6.0,0.0,264.0,1417.0,170.0,508.0,1417.0
0.26,0.26,0.75,0.25,0.75,1.0,3,6.0,0.0,235.0,1446.0,164.0,457.0,1446.0
0.26,0.26,0.75,0.25,0.75,1.0,4,9.0,0.0,149.0,1532.0,175.0,452.0,1532.0
0.26,0.26,0.75,0.25,0.75,1.0,5,6.0,0.0,240.0,1441.0,173.0,444.0,1441.0
0.26,0.26,0.75,0.25,0.75,1.0,6,6.0,0.0,267.0,1414.0,150.0,457.0,1414.0
0.26,0.26,0.75,0.25,0.75,1.0,7,8.0,0.0,175.0,1506.0,179.0,457.0,1506.0
0.26,0.26,0.75,0.25,0.75,1.0,8,6.0,0.0,255.0,1426.0,175.0,500.0,1426.0
0.26,0.26,0.75,0.25,0.75,1.0,9,7.0,0.0,191.0,1490.0,160.0,443.0,1490.0
0.26,0.26,0.75,0.25,1.0,0.0,0,10.0,0.0,1328.0,353.0,283.0,1331.0,687.0
0.26,0.26,0.75,0.25,1.0,0.0,1,9.0,0.0,1304.0,377.0,283.0,1307.0,669.0
0.26,0.26,0.75,0.25,1.0,0.0,2,10.0,0.0,1326.0,355.0,307.0,1347.0,689.0
